#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PIK3R2	KRAS	9606.ENSP00000222254	9606.ENSP00000256078	0	0	0	0	0.047	0.147	0.900	0.417	0.946
PIK3R2	FGFR1	9606.ENSP00000222254	9606.ENSP00000393312	0	0	0	0	0	0.373	0.900	0.248	0.948
PIK3R2	AKT2	9606.ENSP00000222254	9606.ENSP00000375892	0	0	0	0	0.074	0.093	0.900	0.615	0.963
PIK3R2	IGF1R	9606.ENSP00000222254	9606.ENSP00000497069	0	0	0	0	0.042	0.397	0.900	0.463	0.964
PIK3R2	AKT3	9606.ENSP00000222254	9606.ENSP00000500582	0	0	0	0	0.067	0.093	0.900	0.657	0.967
PIK3R2	KIT	9606.ENSP00000222254	9606.ENSP00000288135	0	0	0	0	0	0.605	0.900	0.256	0.968
PIK3R2	AKT1	9606.ENSP00000222254	9606.ENSP00000451828	0	0	0	0	0.128	0.093	0.900	0.677	0.971
PIK3R2	ERBB2	9606.ENSP00000222254	9606.ENSP00000269571	0	0	0	0	0.049	0.794	0.900	0.365	0.985
PIK3R2	PTEN	9606.ENSP00000222254	9606.ENSP00000361021	0	0	0	0	0	0.313	0.900	0.806	0.985
PIK3R2	EGFR	9606.ENSP00000222254	9606.ENSP00000275493	0	0	0	0	0.044	0.848	0.900	0.623	0.993
PIK3R2	PIK3R3	9606.ENSP00000222254	9606.ENSP00000262741	0	0	0.049	0.971	0.049	0.835	0.900	0.957	0.999
PIK3R2	PIK3R1	9606.ENSP00000222254	9606.ENSP00000428056	0	0	0.052	0.960	0.044	0.864	0.900	0.959	0.999
PIK3R2	PIK3CB	9606.ENSP00000222254	9606.ENSP00000501150	0	0	0	0	0	0.916	0.914	0.996	0.999
PIK3R2	PIK3CD	9606.ENSP00000222254	9606.ENSP00000366563	0	0	0	0	0.042	0.563	0.914	0.996	0.999
PIK3R2	PIK3CA	9606.ENSP00000222254	9606.ENSP00000263967	0	0	0	0	0	0.881	0.922	0.996	0.999
PIK3R3	PIK3R2	9606.ENSP00000262741	9606.ENSP00000222254	0	0	0.049	0.971	0.049	0.835	0.900	0.957	0.999
PIK3R3	KRAS	9606.ENSP00000262741	9606.ENSP00000256078	0	0	0	0	0	0.065	0.900	0.535	0.952
PIK3R3	FLT4	9606.ENSP00000262741	9606.ENSP00000261937	0	0	0	0	0	0.153	0.650	0.131	0.720
PIK3R3	ESR2	9606.ENSP00000262741	9606.ENSP00000343925	0	0	0	0	0	0.065	0.400	0.075	0.436
PIK3R3	ESR1	9606.ENSP00000262741	9606.ENSP00000405330	0	0	0	0	0	0.065	0.400	0.203	0.513
PIK3R3	TP53	9606.ENSP00000262741	9606.ENSP00000269305	0	0	0	0	0	0.292	0	0.348	0.518
PIK3R3	CTNNB1	9606.ENSP00000262741	9606.ENSP00000495360	0	0	0	0	0	0.050	0	0.534	0.538
PIK3R3	SHC1	9606.ENSP00000262741	9606.ENSP00000401303	0	0	0	0	0	0.084	0.400	0.246	0.549
PIK3R3	GRB2	9606.ENSP00000262741	9606.ENSP00000376345	0	0	0	0.613	0	0.338	0.400	0.202	0.655
PIK3R3	PGR	9606.ENSP00000262741	9606.ENSP00000325120	0	0	0	0	0	0.065	0.900	0.132	0.911
PIK3R3	RAF1	9606.ENSP00000262741	9606.ENSP00000401888	0	0	0	0	0.049	0.093	0.900	0.120	0.913
PIK3R3	HRAS	9606.ENSP00000262741	9606.ENSP00000407586	0	0	0	0	0	0.065	0.900	0.232	0.922
PIK3R3	NRAS	9606.ENSP00000262741	9606.ENSP00000358548	0	0	0	0	0.049	0.065	0.900	0.242	0.923
PIK3R3	FGFR1	9606.ENSP00000262741	9606.ENSP00000393312	0	0	0	0	0	0.127	0.900	0.196	0.923
PIK3R3	KIT	9606.ENSP00000262741	9606.ENSP00000288135	0	0	0	0	0.054	0.228	0.900	0.183	0.932
PIK3R3	MTOR	9606.ENSP00000262741	9606.ENSP00000354558	0	0	0	0	0.049	0	0.900	0.397	0.937
PIK3R3	AKT2	9606.ENSP00000262741	9606.ENSP00000375892	0	0	0	0	0.051	0.093	0.900	0.528	0.953
PIK3R3	PTEN	9606.ENSP00000262741	9606.ENSP00000361021	0	0	0	0	0	0.070	0.900	0.558	0.955
PIK3R3	AKT1	9606.ENSP00000262741	9606.ENSP00000451828	0	0	0	0	0.051	0.093	0.900	0.610	0.962
PIK3R3	AKT3	9606.ENSP00000262741	9606.ENSP00000500582	0	0	0	0	0.051	0.093	0.900	0.733	0.973
PIK3R3	ERBB2	9606.ENSP00000262741	9606.ENSP00000269571	0	0	0	0	0.044	0.440	0.900	0.593	0.975
PIK3R3	IGF1R	9606.ENSP00000262741	9606.ENSP00000497069	0	0	0	0	0	0.719	0.900	0.696	0.990
PIK3R3	EGFR	9606.ENSP00000262741	9606.ENSP00000275493	0	0	0	0	0	0.810	0.900	0.554	0.990
PIK3R3	PIK3R1	9606.ENSP00000262741	9606.ENSP00000428056	0	0	0.050	0.974	0.042	0.807	0.944	0.768	0.997
PIK3R3	PIK3CA	9606.ENSP00000262741	9606.ENSP00000263967	0	0	0	0	0	0.881	0.944	0.994	0.999
PIK3R3	PIK3CD	9606.ENSP00000262741	9606.ENSP00000366563	0	0	0	0	0	0.610	0.914	0.996	0.999
PIK3R3	PIK3CB	9606.ENSP00000262741	9606.ENSP00000501150	0	0	0	0	0	0.857	0.914	0.996	0.999
POLK	BRCA2	9606.ENSP00000241436	9606.ENSP00000369497	0	0	0	0	0.099	0	0.400	0.175	0.515
POLK	BRCA1	9606.ENSP00000241436	9606.ENSP00000418960	0	0	0	0	0.079	0	0.400	0.250	0.549
POLK	TP53	9606.ENSP00000241436	9606.ENSP00000269305	0	0	0	0	0	0.168	0.900	0.097	0.918
PTEN	DVL2	9606.ENSP00000361021	9606.ENSP00000005340	0	0	0	0	0.086	0.104	0	0.543	0.594
PTEN	FGF4	9606.ENSP00000361021	9606.ENSP00000168712	0	0	0	0	0	0	0	0.479	0.479
PTEN	FGF20	9606.ENSP00000361021	9606.ENSP00000180166	0	0	0	0	0	0	0	0.475	0.475
PTEN	FGF22	9606.ENSP00000361021	9606.ENSP00000215530	0	0	0	0	0	0	0	0.470	0.470
PTEN	MAPK1	9606.ENSP00000361021	9606.ENSP00000215832	0	0	0	0	0.061	0.216	0	0.597	0.677
PTEN	SOS2	9606.ENSP00000361021	9606.ENSP00000216373	0	0	0	0	0.087	0.094	0	0.407	0.467
PTEN	PIK3R2	9606.ENSP00000361021	9606.ENSP00000222254	0	0	0	0	0	0.313	0.900	0.806	0.985
PTEN	RPS6KB1	9606.ENSP00000361021	9606.ENSP00000225577	0	0	0	0	0.100	0.086	0	0.904	0.914
PTEN	CCND1	9606.ENSP00000361021	9606.ENSP00000227507	0	0	0	0	0.070	0	0	0.850	0.855
PTEN	FGF6	9606.ENSP00000361021	9606.ENSP00000228837	0	0	0	0	0	0	0	0.451	0.451
PTEN	JAG1	9606.ENSP00000361021	9606.ENSP00000254958	0	0	0	0	0.055	0.072	0	0.464	0.489
PTEN	KRAS	9606.ENSP00000361021	9606.ENSP00000256078	0	0	0	0	0.078	0.099	0	0.930	0.936
PTEN	NOTCH2	9606.ENSP00000361021	9606.ENSP00000256646	0	0	0	0	0.055	0.072	0	0.519	0.542
PTEN	APC	9606.ENSP00000361021	9606.ENSP00000257430	0	0	0	0	0.118	0	0	0.432	0.478
PTEN	CDK4	9606.ENSP00000361021	9606.ENSP00000257904	0	0	0	0	0.078	0.236	0	0.824	0.865
PTEN	FLT4	9606.ENSP00000361021	9606.ENSP00000261937	0	0	0	0	0	0.063	0	0.413	0.427
PTEN	AXIN1	9606.ENSP00000361021	9606.ENSP00000262320	0	0	0	0	0	0	0	0.538	0.538
PTEN	PIK3R3	9606.ENSP00000361021	9606.ENSP00000262741	0	0	0	0	0	0.070	0.900	0.558	0.955
PTEN	E2F3	9606.ENSP00000361021	9606.ENSP00000262904	0	0	0	0	0.075	0	0	0.543	0.559
PTEN	MAP2K2	9606.ENSP00000361021	9606.ENSP00000262948	0	0	0	0	0	0.100	0	0.431	0.466
PTEN	MAPK3	9606.ENSP00000361021	9606.ENSP00000263025	0	0	0	0	0.056	0.175	0	0.712	0.756
PTEN	NOTCH3	9606.ENSP00000361021	9606.ENSP00000263388	0	0	0	0	0.055	0.072	0	0.492	0.516
PTEN	PIK3CA	9606.ENSP00000361021	9606.ENSP00000263967	0	0	0	0	0.112	0.134	0.900	0.949	0.995
PTEN	FGF2	9606.ENSP00000361021	9606.ENSP00000264498	0	0	0	0	0	0	0	0.593	0.593
PTEN	WNT5A	9606.ENSP00000361021	9606.ENSP00000264634	0	0	0	0	0.086	0.066	0	0.437	0.477
PTEN	FGF10	9606.ENSP00000361021	9606.ENSP00000264664	0	0	0	0	0	0	0	0.474	0.474
PTEN	LEF1	9606.ENSP00000361021	9606.ENSP00000265165	0	0	0	0	0	0.085	0	0.442	0.467
PTEN	EGF	9606.ENSP00000361021	9606.ENSP00000265171	0	0	0	0	0.065	0.045	0	0.738	0.746
PTEN	WNT2	9606.ENSP00000361021	9606.ENSP00000265441	0	0	0	0	0.086	0.066	0	0.377	0.422
PTEN	CDK6	9606.ENSP00000361021	9606.ENSP00000265734	0	0	0	0	0.078	0.126	0	0.773	0.801
PTEN	RB1	9606.ENSP00000361021	9606.ENSP00000267163	0	0	0	0	0.105	0	0	0.715	0.734
PTEN	FGF7	9606.ENSP00000361021	9606.ENSP00000267843	0	0	0	0	0.042	0	0	0.497	0.497
PTEN	TP53	9606.ENSP00000361021	9606.ENSP00000269305	0	0	0	0	0.067	0.748	0.900	0.968	0.999
PTEN	ERBB2	9606.ENSP00000361021	9606.ENSP00000269571	0	0	0	0	0	0.070	0	0.864	0.868
PTEN	FGF18	9606.ENSP00000361021	9606.ENSP00000274625	0	0	0	0	0	0	0	0.461	0.461
PTEN	EGFR	9606.ENSP00000361021	9606.ENSP00000275493	0	0	0	0	0	0.608	0	0.925	0.969
PTEN	TCF7L1	9606.ENSP00000361021	9606.ENSP00000282111	0	0	0	0	0	0.085	0	0.480	0.504
PTEN	WNT3A	9606.ENSP00000361021	9606.ENSP00000284523	0	0	0	0	0.086	0.066	0	0.394	0.438
PTEN	KIT	9606.ENSP00000361021	9606.ENSP00000288135	0	0	0	0	0.042	0.063	0	0.713	0.719
PTEN	WNT4	9606.ENSP00000361021	9606.ENSP00000290167	0	0	0	0	0.086	0.195	0	0.311	0.449
PTEN	ARAF	9606.ENSP00000361021	9606.ENSP00000290277	0	0	0	0	0.052	0.092	0	0.511	0.542
PTEN	BAX	9606.ENSP00000361021	9606.ENSP00000293288	0	0	0	0	0	0.057	0	0.432	0.442
PTEN	WNT1	9606.ENSP00000361021	9606.ENSP00000293549	0	0	0	0	0.086	0.066	0	0.644	0.670
PTEN	MAP2K1	9606.ENSP00000361021	9606.ENSP00000302486	0	0	0	0	0.057	0.100	0	0.775	0.792
PTEN	AXIN2	9606.ENSP00000361021	9606.ENSP00000302625	0	0	0	0	0	0	0	0.471	0.471
PTEN	FOS	9606.ENSP00000361021	9606.ENSP00000306245	0	0	0	0	0.073	0.094	0	0.688	0.715
PTEN	RPS6KB2	9606.ENSP00000361021	9606.ENSP00000308413	0	0	0	0	0.059	0.086	0	0.664	0.685
PTEN	FGF5	9606.ENSP00000361021	9606.ENSP00000311697	0	0	0	0	0	0	0	0.451	0.451
PTEN	DVL3	9606.ENSP00000361021	9606.ENSP00000316054	0	0	0	0	0.086	0.071	0	0.513	0.550
PTEN	FGF8	9606.ENSP00000361021	9606.ENSP00000321797	0	0	0	0	0	0	0	0.451	0.451
PTEN	GSK3B	9606.ENSP00000361021	9606.ENSP00000324806	0	0	0	0	0.056	0.092	0	0.899	0.906
PTEN	PGR	9606.ENSP00000361021	9606.ENSP00000325120	0	0	0	0	0	0.046	0	0.665	0.667
PTEN	SP1	9606.ENSP00000361021	9606.ENSP00000329357	0	0	0	0	0.064	0.067	0	0.400	0.430
PTEN	FGF3	9606.ENSP00000361021	9606.ENSP00000334122	0	0	0	0	0	0	0	0.476	0.476
PTEN	TCF7	9606.ENSP00000361021	9606.ENSP00000340347	0	0	0	0	0	0.085	0	0.526	0.548
PTEN	ESR2	9606.ENSP00000361021	9606.ENSP00000343925	0	0	0	0	0	0.046	0	0.501	0.504
PTEN	E2F1	9606.ENSP00000361021	9606.ENSP00000345571	0	0	0	0	0.055	0.292	0	0.779	0.839
PTEN	FGF17	9606.ENSP00000361021	9606.ENSP00000352414	0	0	0	0	0	0	0	0.448	0.448
PTEN	MTOR	9606.ENSP00000361021	9606.ENSP00000354558	0	0	0	0	0	0.281	0	0.922	0.942
PTEN	E2F2	9606.ENSP00000361021	9606.ENSP00000355249	0	0	0	0	0.055	0	0	0.447	0.456
PTEN	NRAS	9606.ENSP00000361021	9606.ENSP00000358548	0	0	0	0	0.065	0.099	0	0.860	0.872
PTEN	GADD45A	9606.ENSP00000361021	9606.ENSP00000360025	0	0	0	0	0.049	0	0	0.418	0.422
PTEN	JUN	9606.ENSP00000361021	9606.ENSP00000360266	0	0	0	0	0	0.077	0	0.766	0.775
PTEN	DVL1	9606.ENSP00000361021	9606.ENSP00000368166	0	0	0	0	0.086	0.071	0	0.389	0.436
PTEN	FGF16	9606.ENSP00000361021	9606.ENSP00000399324	0	0	0	0	0	0	0	0.475	0.475
PTEN	FGF9	9606.ENSP00000361021	9606.ENSP00000371790	0	0	0	0	0	0	0	0.477	0.477
PTEN	SOS1	9606.ENSP00000361021	9606.ENSP00000384675	0	0	0	0	0.056	0.094	0	0.464	0.502
PTEN	FGF1	9606.ENSP00000361021	9606.ENSP00000480791	0	0	0	0	0	0	0	0.511	0.511
PTEN	NCOA3	9606.ENSP00000361021	9606.ENSP00000361066	0	0	0	0	0.068	0.292	0	0.399	0.569
PTEN	SHC1	9606.ENSP00000361021	9606.ENSP00000401303	0	0	0	0	0	0	0	0.569	0.569
PTEN	TCF7L2	9606.ENSP00000361021	9606.ENSP00000486891	0	0	0	0	0.044	0.085	0	0.592	0.612
PTEN	RAF1	9606.ENSP00000361021	9606.ENSP00000401888	0	0	0	0	0.073	0.092	0	0.629	0.661
PTEN	GRB2	9606.ENSP00000361021	9606.ENSP00000376345	0	0	0	0	0.049	0.292	0	0.543	0.665
PTEN	FGFR1	9606.ENSP00000361021	9606.ENSP00000393312	0	0	0	0	0	0.063	0	0.675	0.682
PTEN	NOTCH1	9606.ENSP00000361021	9606.ENSP00000498587	0	0	0	0	0.062	0.099	0	0.736	0.758
PTEN	CDKN1A	9606.ENSP00000361021	9606.ENSP00000384849	0	0	0	0	0	0	0	0.792	0.792
PTEN	IGF1	9606.ENSP00000361021	9606.ENSP00000376637	0	0	0	0	0.042	0	0	0.795	0.795
PTEN	ESR1	9606.ENSP00000361021	9606.ENSP00000405330	0	0	0	0	0	0.295	0	0.737	0.807
PTEN	BRCA1	9606.ENSP00000361021	9606.ENSP00000418960	0	0	0	0	0.067	0	0	0.816	0.821
PTEN	HRAS	9606.ENSP00000361021	9606.ENSP00000407586	0	0	0	0	0.059	0.099	0	0.808	0.823
PTEN	AKT3	9606.ENSP00000361021	9606.ENSP00000500582	0	0	0	0	0	0.287	0	0.765	0.825
PTEN	AKT2	9606.ENSP00000361021	9606.ENSP00000375892	0	0	0	0	0	0.287	0	0.767	0.826
PTEN	BRCA2	9606.ENSP00000361021	9606.ENSP00000369497	0	0	0	0	0	0	0	0.877	0.877
PTEN	IGF1R	9606.ENSP00000361021	9606.ENSP00000497069	0	0	0	0	0.054	0.256	0	0.844	0.880
PTEN	MYC	9606.ENSP00000361021	9606.ENSP00000478887	0	0	0	0	0.044	0.317	0	0.870	0.908
PTEN	CTNNB1	9606.ENSP00000361021	9606.ENSP00000495360	0	0	0	0	0.069	0.527	0	0.881	0.943
PTEN	BRAF	9606.ENSP00000361021	9606.ENSP00000419060	0	0	0	0	0.094	0.206	0	0.927	0.943
PTEN	PIK3CD	9606.ENSP00000361021	9606.ENSP00000366563	0	0	0	0	0.058	0.134	0.900	0.708	0.973
PTEN	PIK3CB	9606.ENSP00000361021	9606.ENSP00000501150	0	0	0	0	0.058	0.134	0.900	0.829	0.984
PTEN	AKT1	9606.ENSP00000361021	9606.ENSP00000451828	0	0	0	0	0	0.648	0	0.967	0.988
PTEN	PIK3R1	9606.ENSP00000361021	9606.ENSP00000428056	0	0	0	0	0.056	0.554	0.900	0.943	0.997
RAF1	MAPK1	9606.ENSP00000401888	9606.ENSP00000215832	0	0	0	0.588	0.115	0.800	0.700	0.593	0.975
RAF1	SOS2	9606.ENSP00000401888	9606.ENSP00000216373	0	0	0	0	0.064	0.084	0	0.613	0.640
RAF1	PIK3R2	9606.ENSP00000401888	9606.ENSP00000222254	0	0	0	0	0.082	0.093	0.900	0.206	0.925
RAF1	CCND1	9606.ENSP00000401888	9606.ENSP00000227507	0	0	0	0	0	0	0	0.581	0.581
RAF1	KRAS	9606.ENSP00000401888	9606.ENSP00000256078	0	0	0	0	0.081	0.947	0.900	0.976	0.999
RAF1	PIK3R3	9606.ENSP00000401888	9606.ENSP00000262741	0	0	0	0	0.049	0.093	0.900	0.120	0.913
RAF1	MAP2K2	9606.ENSP00000401888	9606.ENSP00000262948	0	0	0	0.575	0.126	0.925	0.900	0.495	0.996
RAF1	MAPK3	9606.ENSP00000401888	9606.ENSP00000263025	0	0	0	0.587	0.118	0.545	0.700	0.721	0.962
RAF1	PIK3CA	9606.ENSP00000401888	9606.ENSP00000263967	0	0	0	0	0.066	0.069	0.900	0.719	0.972
RAF1	EGF	9606.ENSP00000401888	9606.ENSP00000265171	0	0	0	0	0	0	0	0.603	0.603
RAF1	RB1	9606.ENSP00000401888	9606.ENSP00000267163	0	0	0	0	0.042	0.785	0	0.211	0.824
RAF1	TP53	9606.ENSP00000401888	9606.ENSP00000269305	0	0	0	0	0.081	0	0	0.588	0.605
RAF1	ERBB2	9606.ENSP00000401888	9606.ENSP00000269571	0	0	0	0.578	0	0.224	0	0.327	0.455
RAF1	EGFR	9606.ENSP00000401888	9606.ENSP00000275493	0	0	0	0.575	0.042	0.645	0	0.590	0.848
RAF1	ARAF	9606.ENSP00000401888	9606.ENSP00000290277	0	0	0.060	0.959	0.064	0.786	0.900	0.803	0.995
RAF1	MAP2K1	9606.ENSP00000401888	9606.ENSP00000302486	0	0	0	0.577	0.131	0.974	0.900	0.970	0.999
RAF1	FOS	9606.ENSP00000401888	9606.ENSP00000306245	0	0	0	0	0	0.096	0	0.487	0.517
RAF1	GSK3B	9606.ENSP00000401888	9606.ENSP00000324806	0	0	0	0.575	0.061	0	0.900	0.241	0.922
RAF1	MTOR	9606.ENSP00000401888	9606.ENSP00000354558	0	0	0	0	0.121	0.073	0	0.523	0.578
RAF1	NRAS	9606.ENSP00000401888	9606.ENSP00000358548	0	0	0	0	0.081	0.908	0.900	0.899	0.999
RAF1	JUN	9606.ENSP00000401888	9606.ENSP00000360266	0	0	0	0	0	0.085	0	0.583	0.602
RAF1	PTEN	9606.ENSP00000401888	9606.ENSP00000361021	0	0	0	0	0.073	0.092	0	0.629	0.661
RAF1	PIK3CD	9606.ENSP00000401888	9606.ENSP00000366563	0	0	0	0	0.060	0.069	0.900	0.322	0.932
RAF1	AKT2	9606.ENSP00000401888	9606.ENSP00000375892	0	0	0.135	0.586	0.074	0.045	0.900	0.159	0.923
RAF1	GRB2	9606.ENSP00000401888	9606.ENSP00000376345	0	0	0	0	0.074	0.100	0	0.776	0.797
RAF1	SOS1	9606.ENSP00000401888	9606.ENSP00000384675	0	0	0	0	0.064	0.084	0	0.798	0.812
RAF1	SHC1	9606.ENSP00000401888	9606.ENSP00000401303	0	0	0	0	0.053	0.073	0	0.511	0.533
RAF1	ESR1	9606.ENSP00000401888	9606.ENSP00000405330	0	0	0	0	0	0.071	0	0.630	0.642
RAF1	CTNNB1	9606.ENSP00000401888	9606.ENSP00000495360	0	0	0	0	0.116	0.098	0	0.629	0.679
RAF1	MYC	9606.ENSP00000401888	9606.ENSP00000478887	0	0	0	0	0.055	0.444	0	0.571	0.755
RAF1	AKT3	9606.ENSP00000401888	9606.ENSP00000500582	0	0	0.141	0.590	0	0.045	0.900	0.169	0.922
RAF1	PIK3CB	9606.ENSP00000401888	9606.ENSP00000501150	0	0	0	0	0.059	0.069	0.900	0.387	0.939
RAF1	PIK3R1	9606.ENSP00000401888	9606.ENSP00000428056	0	0	0	0	0.042	0.263	0.900	0.303	0.944
RAF1	AKT1	9606.ENSP00000401888	9606.ENSP00000451828	0	0	0.145	0.583	0.075	0.816	0.900	0.557	0.992
RAF1	HRAS	9606.ENSP00000401888	9606.ENSP00000407586	0	0	0	0	0.074	0.999	0.900	0.985	0.999
RAF1	BRAF	9606.ENSP00000401888	9606.ENSP00000419060	0	0	0.066	0.945	0	0.927	0.900	0.983	0.999
RB1	CCND1	9606.ENSP00000267163	9606.ENSP00000227507	0	0	0	0	0	0.932	0.900	0.831	0.998
RB1	KRAS	9606.ENSP00000267163	9606.ENSP00000256078	0	0	0	0	0.056	0.066	0	0.408	0.433
RB1	CDK4	9606.ENSP00000267163	9606.ENSP00000257904	0	0	0	0	0.077	0.994	0.900	0.984	0.999
RB1	E2F3	9606.ENSP00000267163	9606.ENSP00000262904	0	0	0	0	0.104	0.900	0.900	0.897	0.998
RB1	MAPK3	9606.ENSP00000267163	9606.ENSP00000263025	0	0	0	0	0.049	0.230	0	0.399	0.521
RB1	PIK3CA	9606.ENSP00000267163	9606.ENSP00000263967	0	0	0	0	0.150	0	0	0.411	0.478
RB1	CDK6	9606.ENSP00000267163	9606.ENSP00000265734	0	0	0	0	0.095	0.871	0.900	0.840	0.997
RB1	ERBB2	9606.ENSP00000267163	9606.ENSP00000269571	0	0	0	0	0	0	0	0.461	0.461
RB1	CTNNB1	9606.ENSP00000267163	9606.ENSP00000495360	0	0	0	0	0.061	0.067	0	0.448	0.474
RB1	ESR2	9606.ENSP00000267163	9606.ENSP00000343925	0	0	0	0	0	0.053	0	0.480	0.486
RB1	FOS	9606.ENSP00000267163	9606.ENSP00000306245	0	0	0	0	0.042	0.313	0	0.321	0.514
RB1	MAP2K1	9606.ENSP00000267163	9606.ENSP00000302486	0	0	0	0	0.049	0	0	0.514	0.518
RB1	EGFR	9606.ENSP00000267163	9606.ENSP00000275493	0	0	0	0	0.042	0	0	0.519	0.520
RB1	SHC1	9606.ENSP00000267163	9606.ENSP00000401303	0	0	0	0	0.044	0.162	0	0.451	0.521
RB1	ESR1	9606.ENSP00000267163	9606.ENSP00000405330	0	0	0	0	0.042	0.053	0	0.577	0.583
RB1	AKT1	9606.ENSP00000267163	9606.ENSP00000451828	0	0	0	0	0.060	0.045	0	0.576	0.586
RB1	GRB2	9606.ENSP00000267163	9606.ENSP00000376345	0	0	0	0	0.056	0.317	0	0.463	0.623
RB1	JUN	9606.ENSP00000267163	9606.ENSP00000360266	0	0	0	0	0	0.510	0	0.394	0.690
RB1	SP1	9606.ENSP00000267163	9606.ENSP00000329357	0	0	0	0	0.049	0.636	0	0.283	0.730
RB1	PTEN	9606.ENSP00000267163	9606.ENSP00000361021	0	0	0	0	0.105	0	0	0.715	0.734
RB1	PGR	9606.ENSP00000267163	9606.ENSP00000325120	0	0	0	0	0.087	0.053	0	0.768	0.782
RB1	RAF1	9606.ENSP00000267163	9606.ENSP00000401888	0	0	0	0	0.042	0.785	0	0.211	0.824
RB1	BRCA1	9606.ENSP00000267163	9606.ENSP00000418960	0	0	0	0	0.070	0.727	0	0.485	0.858
RB1	CDKN1A	9606.ENSP00000267163	9606.ENSP00000384849	0	0	0	0	0	0.332	0.500	0.658	0.876
RB1	MYC	9606.ENSP00000267163	9606.ENSP00000478887	0	0	0	0	0.042	0.594	0	0.736	0.888
RB1	TP53	9606.ENSP00000267163	9606.ENSP00000269305	0	0	0	0	0.064	0.510	0	0.872	0.936
RB1	E2F1	9606.ENSP00000267163	9606.ENSP00000345571	0	0	0	0	0.067	0.999	0.900	0.995	0.999
RB1	E2F2	9606.ENSP00000267163	9606.ENSP00000355249	0	0	0	0	0.086	0.990	0.900	0.756	0.999
RPS6KB1	MAPK1	9606.ENSP00000225577	9606.ENSP00000215832	0	0	0	0.645	0.049	0.097	0.900	0.252	0.927
RPS6KB1	PIK3R2	9606.ENSP00000225577	9606.ENSP00000222254	0	0	0	0	0.056	0	0	0.429	0.438
RPS6KB1	SOS1	9606.ENSP00000225577	9606.ENSP00000384675	0	0	0	0	0.118	0.091	0	0.334	0.419
RPS6KB1	FGF2	9606.ENSP00000225577	9606.ENSP00000264498	0	0	0	0	0	0	0	0.420	0.420
RPS6KB1	PGR	9606.ENSP00000225577	9606.ENSP00000325120	0	0	0	0	0.055	0.053	0	0.406	0.422
RPS6KB1	IGF1R	9606.ENSP00000225577	9606.ENSP00000497069	0	0	0	0.558	0.048	0.091	0	0.402	0.437
RPS6KB1	ARAF	9606.ENSP00000225577	9606.ENSP00000290277	0	0	0	0.572	0.061	0.091	0	0.394	0.438
RPS6KB1	SHC1	9606.ENSP00000225577	9606.ENSP00000401303	0	0	0	0	0.047	0	0	0.462	0.466
RPS6KB1	CDKN1A	9606.ENSP00000225577	9606.ENSP00000384849	0	0	0	0	0	0	0	0.475	0.475
RPS6KB1	GRB2	9606.ENSP00000225577	9606.ENSP00000376345	0	0	0	0	0.079	0.057	0	0.452	0.482
RPS6KB1	HRAS	9606.ENSP00000225577	9606.ENSP00000407586	0	0	0	0	0.084	0.135	0	0.408	0.490
RPS6KB1	NRAS	9606.ENSP00000225577	9606.ENSP00000358548	0	0	0	0	0.103	0.135	0	0.427	0.517
RPS6KB1	PIK3CD	9606.ENSP00000225577	9606.ENSP00000366563	0	0	0	0	0.052	0	0	0.552	0.557
RPS6KB1	BRAF	9606.ENSP00000225577	9606.ENSP00000419060	0	0	0	0.571	0.084	0.091	0	0.524	0.569
RPS6KB1	PIK3R1	9606.ENSP00000225577	9606.ENSP00000428056	0	0	0	0	0.057	0.123	0	0.537	0.584
RPS6KB1	GSK3B	9606.ENSP00000225577	9606.ENSP00000324806	0	0	0	0.601	0.060	0.091	0	0.554	0.586
RPS6KB1	EGF	9606.ENSP00000225577	9606.ENSP00000265171	0	0	0	0	0	0	0	0.588	0.588
RPS6KB1	KIT	9606.ENSP00000225577	9606.ENSP00000288135	0	0	0	0.559	0.067	0.218	0	0.485	0.591
RPS6KB1	CTNNB1	9606.ENSP00000225577	9606.ENSP00000495360	0	0	0	0	0.044	0	0	0.589	0.591
RPS6KB1	PIK3CB	9606.ENSP00000225577	9606.ENSP00000501150	0	0	0	0	0.065	0	0	0.584	0.595
RPS6KB1	KRAS	9606.ENSP00000225577	9606.ENSP00000256078	0	0	0	0	0.123	0.135	0	0.562	0.639
RPS6KB1	MYC	9606.ENSP00000225577	9606.ENSP00000478887	0	0	0	0	0.064	0	0	0.662	0.670
RPS6KB1	TP53	9606.ENSP00000225577	9606.ENSP00000269305	0	0	0	0	0	0	0	0.700	0.700
RPS6KB1	PIK3CA	9606.ENSP00000225577	9606.ENSP00000263967	0	0	0	0	0.125	0	0	0.689	0.716
RPS6KB1	CCND1	9606.ENSP00000225577	9606.ENSP00000227507	0	0	0	0	0.047	0	0	0.718	0.720
RPS6KB1	IGF1	9606.ENSP00000225577	9606.ENSP00000376637	0	0	0	0	0	0	0	0.733	0.733
RPS6KB1	RPS6KB2	9606.ENSP00000225577	9606.ENSP00000308413	0	0	0.055	0.971	0.049	0	0.900	0.151	0.913
RPS6KB1	PTEN	9606.ENSP00000225577	9606.ENSP00000361021	0	0	0	0	0.100	0.086	0	0.904	0.914
